id,parent_id,level,name,slug
10.01.05,10.01,3,Tischleuchten,beleuchtung/innenbeleuchtung/tischleuchten
10.02,10,2,Außenbeleuchtung,beleuchtung/aussenbeleuchtung
10.02.01,10.02,3,Gartenleuchten,beleuchtung/aussenbeleuchtung/gartenleuchten
10.02.02,10.02,3,Wegeleuchten,beleuchtung/aussenbeleuchtung/wegeleuchten
10.02.03,10.02,3,Fassadenleuchten,beleuchtung/aussenbeleuchtung/fassadenleuchten
10.02.04,10.02,3,Fluter,beleuchtung/aussenbeleuchtung/fluter
10.02.05,10.02,3,Solarleuchten,beleuchtung/aussenbeleuchtung/solarleuchten
10.03,10,2,LED,beleuchtung/led
10.03.01,10.03,3,LED-Lampen,beleuchtung/led/led-lampen
10.03.02,10.03,3,LED-Streifen,beleuchtung/led/led-streifen
10.03.03,10.03,3,LED-Panels,beleuchtung/led/led-panels
10.03.04,10.03,3,LED-Leuchtmittel,beleuchtung/led/led-leuchtmittel
10.04,10,2,Leuchtmittel,beleuchtung/leuchtmittel
10.04.01,10.04,3,E27,beleuchtung/leuchtmittel/e27
10.04.02,10.04,3,E14,beleuchtung/leuchtmittel/e14
10.04.03,10.04,3,GU10,beleuchtung/leuchtmittel/gu10
10.04.04,10.04,3,G9,beleuchtung/leuchtmittel/g9
10.04.05,10.04,3,Halogen,beleuchtung/leuchtmittel/halogen
10.04.06,10.04,3,Speziallampen,beleuchtung/leuchtmittel/speziallampen
11,,1,Mode & Accessoires,mode-und-accessoires
11.01,11,2,Damenmode,mode-und-accessoires/damenmode
11.01.01,11.01,3,Kleider,mode-und-accessoires/damenmode/kleider
11.01.02,11.01,3,Blusen,mode-und-accessoires/damenmode/blusen
11.01.03,11.01,3,Hosen,mode-und-accessoires/damenmode/hosen
11.01.04,11.01,3,Jacken,mode-und-accessoires/damenmode/jacken
11.01.05,11.01,3,Mäntel,mode-und-accessoires/damenmode/maentel
11.01.06,11.01,3,Unterwäsche,mode-und-accessoires/damenmode/unterwaesche
11.02,11,2,Herrenmode,mode-und-accessoires/herrenmode
11.02.01,11.02,3,Hemden,mode-und-accessoires/herrenmode/hemden
11.02.02,11.02,3,T-Shirts,mode-und-accessoires/herrenmode/t-shirts
11.02.03,11.02,3,Hosen,mode-und-accessoires/herrenmode/hosen
11.02.04,11.02,3,Jacken,mode-und-accessoires/herrenmode/jacken
11.02.05,11.02,3,Anzüge,mode-und-accessoires/herrenmode/anzuege
11.02.06,11.02,3,Unterwäsche,mode-und-accessoires/herrenmode/unterwaesche
11.03,11,2,Schuhe,mode-und-accessoires/schuhe
11.03.01,11.03,3,Sneaker,mode-und-accessoires/schuhe/sneaker
11.03.02,11.03,3,Stiefel,mode-und-accessoires/schuhe/stiefel
11.03.03,11.03,3,Business-Schuhe,mode-und-accessoires/schuhe/business-schuhe
11.03.04,11.03,3,Sandalen,mode-und-accessoires/schuhe/sandalen
11.03.05,11.03,3,Arbeitsschuhe,mode-und-accessoires/schuhe/arbeitsschuhe
11.04,11,2,Accessoires,mode-und-accessoires/accessoires
11.04.01,11.04,3,Taschen,mode-und-accessoires/accessoires/taschen
11.04.02,11.04,3,Gürtel,mode-und-accessoires/accessoires/guertel
11.04.03,11.04,3,Geldbörsen,mode-und-accessoires/accessoires/geldboersen
11.04.04,11.04,3,Schals,mode-und-accessoires/accessoires/schals
11.04.05,11.04,3,Mützen,mode-und-accessoires/accessoires/muetzen
11.04.06,11.04,3,Schmuck,mode-und-accessoires/accessoires/schmuck
12,,1,Sport & Outdoor,sport-und-outdoor
12.01,12,2,Fitness,sport-und-outdoor/fitness
12.01.01,12.01,3,Hanteln,sport-und-outdoor/fitness/hanteln
12.01.02,12.01,3,Trainingsbänder,sport-und-outdoor/fitness/trainingsbaender
12.01.03,12.01,3,Matten,sport-und-outdoor/fitness/matten
12.01.04,12.01,3,Kraftstationen,sport-und-outdoor/fitness/kraftstationen
12.01.05,12.01,3,Cardio,sport-und-outdoor/fitness/cardio
12.02,12,2,Camping,sport-und-outdoor/camping
12.02.01,12.02,3,Zelte,sport-und-outdoor/camping/zelte
12.02.02,12.02,3,Schlafsäcke,sport-und-outdoor/camping/schlafsaecke
12.02.03,12.02,3,Campingmöbel,sport-und-outdoor/camping/campingmoebel
12.02.04,12.02,3,Kocher,sport-und-outdoor/camping/kocher
12.02.05,12.02,3,Beleuchtung,sport-und-outdoor/camping/beleuchtung
12.03,12,2,Wandern,sport-und-outdoor/wandern
12.03.01,12.03,3,Rucksäcke,sport-und-outdoor/wandern/rucksaecke
12.03.02,12.03,3,Wanderschuhe,sport-und-outdoor/wandern/wanderschuhe
12.03.03,12.03,3,Stöcke,sport-und-outdoor/wandern/stoecke
12.03.04,12.03,3,Outdoor-Bekleidung,sport-und-outdoor/wandern/outdoor-bekleidung
12.04,12,2,Wintersport,sport-und-outdoor/wintersport
12.04.01,12.04,3,Skier,sport-und-outdoor/wintersport/skier
12.04.02,12.04,3,Snowboards,sport-und-outdoor/wintersport/snowboards
12.04.03,12.04,3,Schuhe,sport-und-outdoor/wintersport/schuhe
12.04.04,12.04,3,Helme,sport-und-outdoor/wintersport/helme
12.04.05,12.04,3,Zubehör,sport-und-outdoor/wintersport/zubehoer
12.05,12,2,Teamsport,sport-und-outdoor/teamsport
12.05.01,12.05,3,Fußball,sport-und-outdoor/teamsport/fussball
12.05.02,12.05,3,Basketball,sport-und-outdoor/teamsport/basketball
12.05.03,12.05,3,Handball,sport-und-outdoor/teamsport/handball
12.05.04,12.05,3,Volleyball,sport-und-outdoor/teamsport/volleyball
12.05.05,12.05,3,Training,sport-und-outdoor/teamsport/training
13,,1,Fahrräder & E-Bikes,fahrraeder-und-e-bikes
13.01,13,2,Fahrräder,fahrraeder-und-e-bikes/fahrraeder
13.01.01,13.01,3,Citybikes,fahrraeder-und-e-bikes/fahrraeder/citybikes
13.01.02,13.01,3,Trekkingbikes,fahrraeder-und-e-bikes/fahrraeder/trekkingbikes
13.01.03,13.01,3,Mountainbikes,fahrraeder-und-e-bikes/fahrraeder/mountainbikes
13.01.04,13.01,3,Rennräder,fahrraeder-und-e-bikes/fahrraeder/rennraeder
13.01.05,13.01,3,Kinderfahrräder,fahrraeder-und-e-bikes/fahrraeder/kinderfahrraeder
13.02,13,2,E-Bikes,fahrraeder-und-e-bikes/e-bikes
13.02.01,13.02,3,E-City,fahrraeder-und-e-bikes/e-bikes/e-city
13.02.02,13.02,3,E-Trekking,fahrraeder-und-e-bikes/e-bikes/e-trekking
13.02.03,13.02,3,E-MTB,fahrraeder-und-e-bikes/e-bikes/e-mtb
13.02.04,13.02,3,E-Cargo,fahrraeder-und-e-bikes/e-bikes/e-cargo
13.02.05,13.02,3,E-Bike-Komponenten,fahrraeder-und-e-bikes/e-bikes/e-bike-komponenten
13.03,13,2,Fahrradteile,fahrraeder-und-e-bikes/fahrradteile
13.03.01,13.03,3,Bremsen,fahrraeder-und-e-bikes/fahrradteile/bremsen
13.03.02,13.03,3,Schaltungen,fahrraeder-und-e-bikes/fahrradteile/schaltungen
13.03.03,13.03,3,Ketten,fahrraeder-und-e-bikes/fahrradteile/ketten
13.03.04,13.03,3,Kassetten,fahrraeder-und-e-bikes/fahrradteile/kassetten
13.03.05,13.03,3,Laufräder,fahrraeder-und-e-bikes/fahrradteile/laufraeder
13.03.06,13.03,3,Reifen,fahrraeder-und-e-bikes/fahrradteile/reifen
13.04,13,2,Zubehör,fahrraeder-und-e-bikes/zubehoer
13.04.01,13.04,3,Helme,fahrraeder-und-e-bikes/zubehoer/helme
13.04.02,13.04,3,Lichter,fahrraeder-und-e-bikes/zubehoer/lichter
13.04.03,13.04,3,Schlösser,fahrraeder-und-e-bikes/zubehoer/schloesser
13.04.04,13.04,3,Taschen,fahrraeder-und-e-bikes/zubehoer/taschen
13.04.05,13.04,3,Fahrradcomputer,fahrraeder-und-e-bikes/zubehoer/fahrradcomputer
14,,1,Haustier,haustier
14.01,14,2,Hundefutter,haustier/hundefutter
14.01.01,14.01,3,Trockenfutter,haustier/hundefutter/trockenfutter
14.01.02,14.01,3,Nassfutter,haustier/hundefutter/nassfutter
14.01.03,14.01,3,Snacks,haustier/hundefutter/snacks
14.01.04,14.01,3,BARF,haustier/hundefutter/barf
14.01.05,14.01,3,Nahrungsergänzung,haustier/hundefutter/nahrungsergaenzung
14.02,14,2,Katzenfutter,haustier/katzenfutter
14.02.01,14.02,3,Trockenfutter,haustier/katzenfutter/trockenfutter
14.02.02,14.02,3,Nassfutter,haustier/katzenfutter/nassfutter
14.02.03,14.02,3,Snacks,haustier/katzenfutter/snacks
14.02.04,14.02,3,Katzenmilch,haustier/katzenfutter/katzenmilch
14.03,14,2,Tierbedarf,haustier/tierbedarf
14.03.01,14.03,3,Leinen,haustier/tierbedarf/leinen
14.03.02,14.03,3,Halsbänder,haustier/tierbedarf/halsbaender
14.03.03,14.03,3,Betten,haustier/tierbedarf/betten
14.03.04,14.03,3,Transport,haustier/tierbedarf/transport
14.03.05,14.03,3,Pflege,haustier/tierbedarf/pflege
14.04,14,2,Aquaristik,haustier/aquaristik
14.04.01,14.04,3,Aquarien,haustier/aquaristik/aquarien
14.04.02,14.04,3,Filter,haustier/aquaristik/filter
14.04.03,14.04,3,Pumpen,haustier/aquaristik/pumpen
14.04.04,14.04,3,Futter,haustier/aquaristik/futter
14.04.05,14.04,3,Wasserpflege,haustier/aquaristik/wasserpflege
15,,1,Baby & Kind,baby-und-kind
15.01,15,2,Babybedarf,baby-und-kind/babybedarf
15.01.01,15.01,3,Kinderwagen,baby-und-kind/babybedarf/kinderwagen
15.01.02,15.01,3,Autositze,baby-und-kind/babybedarf/autositze
15.01.03,15.01,3,Tragen,baby-und-kind/babybedarf/tragen
15.01.04,15.01,3,Babyphones,baby-und-kind/babybedarf/babyphones
15.01.05,15.01,3,Wickeln,baby-und-kind/babybedarf/wickeln
15.02,15,2,Babykleidung,baby-und-kind/babykleidung
15.02.01,15.02,3,Bodys,baby-und-kind/babykleidung/bodys
15.02.02,15.02,3,Schlafanzüge,baby-und-kind/babykleidung/schlafanzuege
15.02.03,15.02,3,Sets,baby-und-kind/babykleidung/sets
15.02.04,15.02,3,Jacken,baby-und-kind/babykleidung/jacken
15.02.05,15.02,3,Schuhe,baby-und-kind/babykleidung/schuhe
15.03,15,2,Spielzeug,baby-und-kind/spielzeug
15.03.01,15.03,3,Rasseln,baby-und-kind/spielzeug/rasseln
15.03.02,15.03,3,Lernspielzeug,baby-und-kind/spielzeug/lernspielzeug
15.03.03,15.03,3,Bauklötze,baby-und-kind/spielzeug/baukloetze
15.03.04,15.03,3,Puppen,baby-und-kind/spielzeug/puppen
15.03.05,15.03,3,Fahrzeuge,baby-und-kind/spielzeug/fahrzeuge
15.04,15,2,Schule & Einschulung,baby-und-kind/schule-und-einschulung
15.04.01,15.04,3,Schultüten,baby-und-kind/schule-und-einschulung/schultueten
15.04.02,15.04,3,Schulranzen,baby-und-kind/schule-und-einschulung/schulranzen
15.04.03,15.04,3,Federmäppchen,baby-und-kind/schule-und-einschulung/federmaeppchen
15.04.04,15.04,3,Schulbedarf,baby-und-kind/schule-und-einschulung/schulbedarf
15.04.05,15.04,3,Einschulungsdeko,baby-und-kind/schule-und-einschulung/einschulungsdeko
16,,1,Gaming & Spielzeug,gaming-und-spielzeug
16.01,16,2,Spielzeug,gaming-und-spielzeug/spielzeug
16.01.01,16.01,3,Baukästen,gaming-und-spielzeug/spielzeug/baukaesten
16.01.02,16.01,3,Fahrzeuge,gaming-und-spielzeug/spielzeug/fahrzeuge
16.01.03,16.01,3,Puppen,gaming-und-spielzeug/spielzeug/puppen
16.01.04,16.01,3,Figuren,gaming-und-spielzeug/spielzeug/figuren
16.01.05,16.01,3,Brettspiele,gaming-und-spielzeug/spielzeug/brettspiele
16.02,16,2,Gaming,gaming-und-spielzeug/gaming
16.02.01,16.02,3,Controller,gaming-und-spielzeug/gaming/controller
16.02.02,16.02,3,Headsets,gaming-und-spielzeug/gaming/headsets
16.02.03,16.02,3,Gaming-Tastaturen,gaming-und-spielzeug/gaming/gaming-tastaturen
16.02.04,16.02,3,Gaming-Mäuse,gaming-und-spielzeug/gaming/gaming-maeuse
16.02.05,16.02,3,Gaming-Stühle,gaming-und-spielzeug/gaming/gaming-stuehle
16.03,16,2,Outdoor-Spielzeug,gaming-und-spielzeug/outdoor-spielzeug
16.03.01,16.03,3,Trampoline,gaming-und-spielzeug/outdoor-spielzeug/trampoline
16.03.02,16.03,3,Pools,gaming-und-spielzeug/outdoor-spielzeug/pools
16.03.03,16.03,3,Sandkästen,gaming-und-spielzeug/outdoor-spielzeug/sandkaesten
16.03.04,16.03,3,Klettergeräte,gaming-und-spielzeug/outdoor-spielzeug/klettergeraete
16.04,16,2,RC & Modellbau,gaming-und-spielzeug/rc-und-modellbau
16.04.01,16.04,3,RC-Autos,gaming-und-spielzeug/rc-und-modellbau/rc-autos
16.04.02,16.04,3,RC-Flugzeuge,gaming-und-spielzeug/rc-und-modellbau/rc-flugzeuge
16.04.03,16.04,3,Drohnen,gaming-und-spielzeug/rc-und-modellbau/drohnen
16.04.04,16.04,3,Modellbau-Zubehör,gaming-und-spielzeug/rc-und-modellbau/modellbau-zubehoer
17,,1,Büro & Schule,buero-und-schule
17.01,17,2,Schreibwaren,buero-und-schule/schreibwaren
17.01.01,17.01,3,Kugelschreiber,buero-und-schule/schreibwaren/kugelschreiber
17.01.02,17.01,3,Bleistifte,buero-und-schule/schreibwaren/bleistifte
17.01.03,17.01,3,Marker,buero-und-schule/schreibwaren/marker
17.01.04,17.01,3,Notizbücher,buero-und-schule/schreibwaren/notizbuecher
17.01.05,17.01,3,Papier,buero-und-schule/schreibwaren/papier
17.02,17,2,Schulbedarf,buero-und-schule/schulbedarf
17.02.01,17.02,3,Schulranzen,buero-und-schule/schulbedarf/schulranzen
17.02.02,17.02,3,Hefte,buero-und-schule/schulbedarf/hefte
17.02.03,17.02,3,Ordner,buero-und-schule/schulbedarf/ordner
17.02.04,17.02,3,Geometrie,buero-und-schule/schulbedarf/geometrie
17.02.05,17.02,3,Bastelbedarf,buero-und-schule/schulbedarf/bastelbedarf
17.03,17,2,Büroausstattung,buero-und-schule/bueroausstattung
17.03.01,17.03,3,Schreibtische,buero-und-schule/bueroausstattung/schreibtische
17.03.02,17.03,3,Bürostühle,buero-und-schule/bueroausstattung/buerostuehle
17.03.03,17.03,3,Ablagen,buero-und-schule/bueroausstattung/ablagen
17.03.04,17.03,3,Whiteboards,buero-und-schule/bueroausstattung/whiteboards
17.03.05,17.03,3,Aktenvernichter,buero-und-schule/bueroausstattung/aktenvernichter
17.04,17,2,Druck & Präsentation,buero-und-schule/druck-und-praesentation
17.04.01,17.04,3,Drucker,buero-und-schule/druck-und-praesentation/drucker
17.04.02,17.04,3,Toner,buero-und-schule/druck-und-praesentation/toner
17.04.03,17.04,3,Tinten,buero-und-schule/druck-und-praesentation/tinten
17.04.04,17.04,3,Etiketten,buero-und-schule/druck-und-praesentation/etiketten
17.04.05,17.04,3,Präsentationsbedarf,buero-und-schule/druck-und-praesentation/praesentationsbedarf
18,,1,Baumarkt,baumarkt
18.01,18,2,Baustoffe,baumarkt/baustoffe
18.01.01,18.01,3,Mörtel,baumarkt/baustoffe/moertel
18.01.02,18.01,3,Zement,baumarkt/baustoffe/zement
18.01.03,18.01,3,Putze,baumarkt/baustoffe/putze
18.01.04,18.01,3,Kleber,baumarkt/baustoffe/kleber
18.01.05,18.01,3,Dichtstoffe,baumarkt/baustoffe/dichtstoffe
18.02,18,2,Farben & Lacke,baumarkt/farben-und-lacke
18.02.01,18.02,3,Innenfarben,baumarkt/farben-und-lacke/innenfarben
18.02.02,18.02,3,Außenfarben,baumarkt/farben-und-lacke/aussenfarben
18.02.03,18.02,3,Lacke,baumarkt/farben-und-lacke/lacke
18.02.04,18.02,3,Lasuren,baumarkt/farben-und-lacke/lasuren
18.02.05,18.02,3,Grundierungen,baumarkt/farben-und-lacke/grundierungen
18.03,18,2,Sanitär,baumarkt/sanitaer
18.03.01,18.03,3,Rohre,baumarkt/sanitaer/rohre
18.03.02,18.03,3,Fittings,baumarkt/sanitaer/fittings
18.03.03,18.03,3,Armaturen,baumarkt/sanitaer/armaturen
18.03.04,18.03,3,Siphons,baumarkt/sanitaer/siphons
18.03.05,18.03,3,Installationszubehör,baumarkt/sanitaer/installationszubehoer
18.04,18,2,Elektroinstallation,baumarkt/elektroinstallation
18.04.01,18.04,3,Kabel,baumarkt/elektroinstallation/kabel
18.04.02,18.04,3,Steckdosen,baumarkt/elektroinstallation/steckdosen
18.04.03,18.04,3,Schalter,baumarkt/elektroinstallation/schalter
18.04.04,18.04,3,Verteiler,baumarkt/elektroinstallation/verteiler
18.04.05,18.04,3,Installationsmaterial,baumarkt/elektroinstallation/installationsmaterial
18.05,18,2,Baubedarf,baumarkt/baubedarf
18.05.01,18.05,3,Befestigung,baumarkt/baubedarf/befestigung
18.05.02,18.05,3,Dämmung,baumarkt/baubedarf/daemmung
18.05.03,18.05,3,Abdichtung,baumarkt/baubedarf/abdichtung
18.05.04,18.05,3,Werkstattbedarf,baumarkt/baubedarf/werkstattbedarf
19,,1,Lager & Aufbewahrung,lager-und-aufbewahrung
19.01,19,2,Regale,lager-und-aufbewahrung/regale
19.01.01,19.01,3,Schwerlastregale,lager-und-aufbewahrung/regale/schwerlastregale
19.01.02,19.01,3,Lagerregale,lager-und-aufbewahrung/regale/lagerregale
19.01.03,19.01,3,Werkstattregale,lager-und-aufbewahrung/regale/werkstattregale
19.01.04,19.01,3,Büroregale,lager-und-aufbewahrung/regale/bueroregale
19.02,19,2,Boxen & Behälter,lager-und-aufbewahrung/boxen-und-behaelter
19.02.01,19.02,3,Euroboxen,lager-und-aufbewahrung/boxen-und-behaelter/euroboxen
19.02.02,19.02,3,Kunststoffboxen,lager-und-aufbewahrung/boxen-und-behaelter/kunststoffboxen
19.02.03,19.02,3,Transportboxen,lager-und-aufbewahrung/boxen-und-behaelter/transportboxen
19.02.04,19.02,3,Müllbehälter,lager-und-aufbewahrung/boxen-und-behaelter/muellbehaelter
19.03,19,2,Lagertechnik,lager-und-aufbewahrung/lagertechnik
19.03.01,19.03,3,Paletten,lager-und-aufbewahrung/lagertechnik/paletten
19.03.02,19.03,3,Rollwagen,lager-und-aufbewahrung/lagertechnik/rollwagen
19.03.03,19.03,3,Hubwagen,lager-und-aufbewahrung/lagertechnik/hubwagen
19.03.04,19.03,3,Transportgeräte,lager-und-aufbewahrung/lagertechnik/transportgeraete
19.04,19,2,Organisation,lager-und-aufbewahrung/organisation
19.04.01,19.04,3,Schubladensysteme,lager-und-aufbewahrung/organisation/schubladensysteme
19.04.02,19.04,3,Kleinteilemagazine,lager-und-aufbewahrung/organisation/kleinteilemagazine
19.04.03,19.04,3,Beschriftung,lager-und-aufbewahrung/organisation/beschriftung
19.04.04,19.04,3,Archivierung,lager-und-aufbewahrung/organisation/archivierung
20,,1,Autozubehör,autozubehoer
20.01,20,2,Innenraumzubehör,autozubehoer/innenraumzubehoer
20.01.01,20.01,3,Fußmatten,autozubehoer/innenraumzubehoer/fussmatten
20.01.02,20.01,3,Sitzbezüge,autozubehoer/innenraumzubehoer/sitzbezuege
20.01.03,20.01,3,Organizer,autozubehoer/innenraumzubehoer/organizer
20.01.04,20.01,3,Armlehnen,autozubehoer/innenraumzubehoer/armlehnen
20.01.05,20.01,3,Kofferraummatten,autozubehoer/innenraumzubehoer/kofferraummatten
20.02,20,2,Außenzubehör,autozubehoer/aussenzubehoer
20.02.01,20.02,3,Dachträger,autozubehoer/aussenzubehoer/dachtraeger
20.02.02,20.02,3,Dachboxen,autozubehoer/aussenzubehoer/dachboxen
20.02.03,20.02,3,Windabweiser,autozubehoer/aussenzubehoer/windabweiser
20.02.04,20.02,3,Schmutzfänger,autozubehoer/aussenzubehoer/schmutzfaenger
20.03,20,2,Transport,autozubehoer/transport
20.03.01,20.03,3,Anhängerkupplung-Zubehör,autozubehoer/transport/anhaengerkupplung-zubehoer
20.03.02,20.03,3,Fahrradträger,autozubehoer/transport/fahrradtraeger
20.03.03,20.03,3,Heckträger,autozubehoer/transport/hecktraeger
20.03.04,20.03,3,Ladungssicherung,autozubehoer/transport/ladungssicherung
20.04,20,2,Tuning,autozubehoer/tuning
20.04.01,20.04,3,Fahrwerk,autozubehoer/tuning/fahrwerk
20.04.02,20.04,3,Abgasanlage,autozubehoer/tuning/abgasanlage
20.04.03,20.04,3,Karosserie,autozubehoer/tuning/karosserie
20.04.04,20.04,3,Beleuchtung,autozubehoer/tuning/beleuchtung
20.04.05,20.04,3,Interieur,autozubehoer/tuning/interieur
21,,1,Motorrad & Zubehör,motorrad-und-zubehoer
21.01,21,2,Motorradteile,motorrad-und-zubehoer/motorradteile
21.01.01,21.01,3,Bremsen,motorrad-und-zubehoer/motorradteile/bremsen
21.01.02,21.01,3,Ketten & Ritzel,motorrad-und-zubehoer/motorradteile/ketten-und-ritzel
21.01.03,21.01,3,Kupplung,motorrad-und-zubehoer/motorradteile/kupplung
21.01.04,21.01,3,Filter,motorrad-und-zubehoer/motorradteile/filter
21.01.05,21.01,3,Fahrwerk,motorrad-und-zubehoer/motorradteile/fahrwerk
21.02,21,2,Motorradbekleidung,motorrad-und-zubehoer/motorradbekleidung
21.02.01,21.02,3,Helme,motorrad-und-zubehoer/motorradbekleidung/helme
21.02.02,21.02,3,Jacken,motorrad-und-zubehoer/motorradbekleidung/jacken
21.02.03,21.02,3,Hosen,motorrad-und-zubehoer/motorradbekleidung/hosen
21.02.04,21.02,3,Handschuhe,motorrad-und-zubehoer/motorradbekleidung/handschuhe
21.02.05,21.02,3,Stiefel,motorrad-und-zubehoer/motorradbekleidung/stiefel
21.03,21,2,Motorradzubehör,motorrad-und-zubehoer/motorradzubehoer
21.03.01,21.03,3,Gepäck,motorrad-und-zubehoer/motorradzubehoer/gepaeck
21.03.02,21.03,3,Navigation,motorrad-und-zubehoer/motorradzubehoer/navigation
21.03.03,21.03,3,Abdeckungen,motorrad-und-zubehoer/motorradzubehoer/abdeckungen
21.03.04,21.03,3,Ständer,motorrad-und-zubehoer/motorradzubehoer/staender
21.03.05,21.03,3,Schlösser,motorrad-und-zubehoer/motorradzubehoer/schloesser
21.04,21,2,Pflege,motorrad-und-zubehoer/pflege
21.04.01,21.04,3,Reinigung,motorrad-und-zubehoer/pflege/reinigung
21.04.02,21.04,3,Kettenpflege,motorrad-und-zubehoer/pflege/kettenpflege
21.04.03,21.04,3,Öle,motorrad-und-zubehoer/pflege/oele
21.04.04,21.04,3,Werkzeug,motorrad-und-zubehoer/pflege/werkzeug
22,,1,Öle & Flüssigkeiten,oele-und-fluessigkeiten
22.01,22,2,Motoröle,oele-und-fluessigkeiten/motoroele
22.01.01,22.01,3,0W-20,oele-und-fluessigkeiten/motoroele/0w-20
22.01.02,22.01,3,0W-30,oele-und-fluessigkeiten/motoroele/0w-30
22.01.03,22.01,3,5W-30,oele-und-fluessigkeiten/motoroele/5w-30
22.01.04,22.01,3,5W-40,oele-und-fluessigkeiten/motoroele/5w-40
22.01.05,22.01,3,10W-40,oele-und-fluessigkeiten/motoroele/10w-40
22.01.06,22.01,3,Dieselöle,oele-und-fluessigkeiten/motoroele/dieseloele
22.02,22,2,Getriebeöle,oele-und-fluessigkeiten/getriebeoele
22.02.01,22.02,3,ATF,oele-und-fluessigkeiten/getriebeoele/atf
22.02.02,22.02,3,CVT,oele-und-fluessigkeiten/getriebeoele/cvt
22.02.03,22.02,3,DCT,oele-und-fluessigkeiten/getriebeoele/dct
22.02.04,22.02,3,75W-80,oele-und-fluessigkeiten/getriebeoele/75w-80
22.02.05,22.02,3,75W-90,oele-und-fluessigkeiten/getriebeoele/75w-90
22.02.06,22.02,3,80W-90,oele-und-fluessigkeiten/getriebeoele/80w-90
22.03,22,2,Brems- & Hydraulikflüssigkeiten,oele-und-fluessigkeiten/brems-und-hydraulikfluessigkeiten
22.03.01,22.03,3,DOT 3,oele-und-fluessigkeiten/brems-und-hydraulikfluessigkeiten/dot-3
22.03.02,22.03,3,DOT 4,oele-und-fluessigkeiten/brems-und-hydraulikfluessigkeiten/dot-4
22.03.03,22.03,3,DOT 5.1,oele-und-fluessigkeiten/brems-und-hydraulikfluessigkeiten/dot-5-1
22.03.04,22.03,3,Hydrauliköl,oele-und-fluessigkeiten/brems-und-hydraulikfluessigkeiten/hydraulikoel
22.04,22,2,Kühlmittel,oele-und-fluessigkeiten/kuehlmittel
22.04.01,22.04,3,Frostschutz,oele-und-fluessigkeiten/kuehlmittel/frostschutz
22.04.02,22.04,3,Ready-Mix,oele-und-fluessigkeiten/kuehlmittel/ready-mix
22.04.03,22.04,3,Konzentrat,oele-und-fluessigkeiten/kuehlmittel/konzentrat
22.04.04,22.04,3,Kühlerzusätze,oele-und-fluessigkeiten/kuehlmittel/kuehlerzusaetze
22.05,22,2,Additive,oele-und-fluessigkeiten/additive
22.05.01,22.05,3,Kraftstoffadditive,oele-und-fluessigkeiten/additive/kraftstoffadditive
22.05.02,22.05,3,Öladditive,oele-und-fluessigkeiten/additive/oeladditive
22.05.03,22.05,3,Dieseladditive,oele-und-fluessigkeiten/additive/dieseladditive
22.05.04,22.05,3,Kühlmittelzusätze,oele-und-fluessigkeiten/additive/kuehlmittelzusaetze
23,,1,Reifen & Felgen,reifen-und-felgen
23.01,23,2,Sommerreifen,reifen-und-felgen/sommerreifen
23.01.01,23.01,3,PKW,reifen-und-felgen/sommerreifen/pkw
23.01.02,23.01,3,SUV,reifen-und-felgen/sommerreifen/suv
23.01.03,23.01,3,Transporter,reifen-und-felgen/sommerreifen/transporter
23.01.04,23.01,3,Sport,reifen-und-felgen/sommerreifen/sport
23.02,23,2,Winterreifen,reifen-und-felgen/winterreifen
23.02.01,23.02,3,PKW,reifen-und-felgen/winterreifen/pkw
23.02.02,23.02,3,SUV,reifen-und-felgen/winterreifen/suv
23.02.03,23.02,3,Transporter,reifen-und-felgen/winterreifen/transporter
23.02.04,23.02,3,Runflat,reifen-und-felgen/winterreifen/runflat
23.03,23,2,Ganzjahresreifen,reifen-und-felgen/ganzjahresreifen
23.03.01,23.03,3,PKW,reifen-und-felgen/ganzjahresreifen/pkw
23.03.02,23.03,3,SUV,reifen-und-felgen/ganzjahresreifen/suv
23.03.03,23.03,3,Transporter,reifen-und-felgen/ganzjahresreifen/transporter
23.03.04,23.03,3,Runflat,reifen-und-felgen/ganzjahresreifen/runflat
23.04,23,2,Felgen,reifen-und-felgen/felgen
23.04.01,23.04,3,Stahlfelgen,reifen-und-felgen/felgen/stahlfelgen
23.04.02,23.04,3,Alufelgen,reifen-und-felgen/felgen/alufelgen
23.04.03,23.04,3,Leichtmetallfelgen,reifen-und-felgen/felgen/leichtmetallfelgen
23.04.04,23.04,3,Kompletträder,reifen-und-felgen/felgen/komplettraeder
23.05,23,2,Reifenzubehör,reifen-und-felgen/reifenzubehoer
23.05.01,23.05,3,RDKS,reifen-und-felgen/reifenzubehoer/rdks
23.05.02,23.05,3,Schneeketten,reifen-und-felgen/reifenzubehoer/schneeketten
23.05.03,23.05,3,Ventile,reifen-und-felgen/reifenzubehoer/ventile
23.05.04,23.05,3,Reparatur,reifen-und-felgen/reifenzubehoer/reparatur
23.05.05,23.05,3,Reifenpflege,reifen-und-felgen/reifenzubehoer/reifenpflege
24,,1,Bremsen,bremsen
24.01,24,2,Bremsbeläge,bremsen/bremsbelaege
24.01.01,24.01,3,Vorderachse,bremsen/bremsbelaege/vorderachse
24.01.02,24.01,3,Hinterachse,bremsen/bremsbelaege/hinterachse
24.01.03,24.01,3,Sport,bremsen/bremsbelaege/sport
24.01.04,24.01,3,Keramik,bremsen/bremsbelaege/keramik
